roll	pitch	yaw	x	y	z
0.15	0	9.541659938206199e-15	4.3732457488561e-15	0	9.541659938206199e-15	4.3732457488561e-15
0.1666666666666667	0	0.1830596733085794	-0.02384532633510012	0	0.1830596733085794	-0.02384532633510012
0.1833333333333333	0	0.3445260696152331	-0.0463548058857583	0	0.3445260696152331	-0.0463548058857583
0.2	0	0.5009975975329222	-0.05892155692016073	0	0.5009975975329222	-0.05892155692016073
0.2166666666666667	0	0.6591283839515182	-0.05475495575000267	0	0.6591283839515182	-0.05475495575000267
0.2333333333333333	0	0.8121109393881418	-0.04084298998354946	0	0.8121109393881418	-0.04084298998354946
0.25	0	0.9569407857331269	-0.02894367438497342	0	0.9569407857331269	-0.02894367438497342
0.2666666666666667	0	1.090763011092975	-0.02339698850258021	0	1.090763011092975	-0.02339698850258021
0.2833333333333333	0	1.21629885723563	-0.01993208827952186	0	1.21629885723563	-0.01993208827952186
0.3	0	1.337806289842908	-0.01771184968364681	0	1.337806289842908	-0.01771184968364681
0.3166666666666667	0	1.45967729965723	-0.01732800984853228	0	1.45967729965723	-0.01732800984853228
0.3333333333333333	0	1.577449418995234	-0.01808615417536852	0	1.577449418995234	-0.01808615417536852
0.35	0	1.682831876820469	-0.01849946093614058	0	1.682831876820469	-0.01849946093614058
0.3666666666666666	0	1.76993846677923	-0.01799220893620607	0	1.76993846677923	-0.01799220893620607
0.3833333333333334	0	1.844536306619897	-0.01697200701023233	0	1.844536306619897	-0.01697200701023233
0.4	0	1.914759043109398	-0.01635739792989771	0	1.914759043109398	-0.01635739792989771
0.4166666666666667	0	1.98468314194837	-0.01577797882052112	0	1.98468314194837	-0.01577797882052112
0.4333333333333333	0	2.050336035281698	-0.01536709660420005	0	2.050336035281698	-0.01536709660420005
0.45	0	2.109506986799893	-0.01640392192478135	0	2.109506986799893	-0.01640392192478135
0.4666666666666667	0	2.157917464088983	-0.02134679928495414	0	2.157917464088983	-0.02134679928495414
0.4833333333333333	0	2.199636879504932	-0.02779889865974389	0	2.199636879504932	-0.02779889865974389
0.5	0	2.245469568783026	-0.02911522224787505	0	2.245469568783026	-0.02911522224787505
