roll	pitch	yaw	x	y	z
0.15	0	-0	3.180540835693102e-15	0	-0	3.180540835693102e-15
0.1666666666666667	0	0.1050114607674812	0.1390612736854793	0	0.1050114607674812	0.1390612736854793
0.1833333333333333	0	0.2020692396605925	0.2632567309705825	0	0.2020692396605925	0.2632567309705825
0.2	0	0.2646721332521194	0.3467976131894538	0	0.2646721332521194	0.3467976131894538
0.2166666666666667	0	0.2755508493485451	0.3731516255346233	0	0.2755508493485451	0.3731516255346233
0.2333333333333333	0	0.2519309179455008	0.3592295789885319	0	0.2519309179455008	0.3592295789885319
0.25	0	0.2202700629411525	0.3300780486906348	0	0.2202700629411525	0.3300780486906348
0.2666666666666667	0	0.1877318309662857	0.2906734686210125	0	0.1877318309662857	0.2906734686210125
0.2833333333333333	0	0.1471035617958535	0.2360676666533008	0	0.1471035617958535	0.2360676666533008
0.3	0	0.102422866944784	0.1761903652925728	0	0.102422866944784	0.1761903652925728
0.3166666666666667	0	0.05401283928341787	0.1131255358092954	0	0.05401283928341787	0.1131255358092954
0.3333333333333333	0	0.001725933159726689	0.04480073934774879	0	0.001725933159726689	0.04480073934774879
0.35	0	-0.05053265816252535	-0.0246919897957552	0	-0.05053265816252535	-0.0246919897957552
0.3666666666666666	0	-0.1033065276192516	-0.09810122258310142	0	-0.1033065276192516	-0.09810122258310142
0.3833333333333334	0	-0.1560319637449988	-0.1725738485561372	0	-0.1560319637449988	-0.1725738485561372
0.4	0	-0.203327000835459	-0.2358456518242669	0	-0.203327000835459	-0.2358456518242669
0.4166666666666667	0	-0.2583816980948462	-0.3012488144982909	0	-0.2583816980948462	-0.3012488144982909
0.4333333333333333	0	-0.3080204983478367	-0.355222884981557	0	-0.3080204983478367	-0.355222884981557
0.45	0	-0.3076544629082811	-0.345807798693394	0	-0.3076544629082811	-0.345807798693394
0.4666666666666667	0	-0.2229475952863767	-0.232782794611673	0	-0.2229475952863767	-0.232782794611673
0.4833333333333333	0	-0.08856224770808634	-0.0565407693255069	0	-0.08856224770808634	-0.0565407693255069
0.5	0	0.03674158793756072	0.1138610927430464	0	0.03674158793756072	0.1138610927430464
0.5166666666666667	0	0.1398372301366949	0.2664269029926952	0	0.1398372301366949	0.2664269029926952
0.5333333333333333	0	0.2335426995749656	0.4132094075830195	0	0.2335426995749656	0.4132094075830195
0.55	0	0.2974333040591192	0.5214202380751334	0	0.2974333040591192	0.5214202380751334
0.5666666666666667	0	0.3157745401019341	0.5693233504186819	0	0.3157745401019341	0.5693233504186819
0.5833333333333334	0	0.3043267497235532	0.5790236879507037	0	0.3043267497235532	0.5790236879507037
0.6	0	0.2904079483230624	0.5843187813436602	0	0.2904079483230624	0.5843187813436602
0.6166666666666667	0	0.2847319565729706	0.6014108800964706	0	0.2847319565729706	0.6014108800964706
0.6333333333333333	0	0.2767066843450671	0.6143706778021126	0	0.2767066843450671	0.6143706778021126
0.65	0	0.2614900254509054	0.6077182236029115	0	0.2614900254509054	0.6077182236029115
0.6666666666666666	0	0.2416378395221669	0.5789766482959958	0	0.2416378395221669	0.5789766482959958
0.6833333333333333	0	0.2146329410205312	0.5305510937866611	0	0.2146329410205312	0.5305510937866611
0.7	0	0.1682319054395779	0.4559215488520584	0	0.1682319054395779	0.4559215488520584
0.7166666666666667	0	0.09544161822206768	0.3455076665560172	0	0.09544161822206768	0.3455076665560172
0.7333333333333333	0	0.003202712730393922	0.2087286198562219	0	0.003202712730393922	0.2087286198562219
0.75	0	-0.09902263171855584	0.06629402609484651	0	-0.09902263171855584	0.06629402609484651
0.7666666666666667	0	-0.2145708759463632	-0.08326328969575258	0	-0.2145708759463632	-0.08326328969575258
0.7833333333333333	0	-0.3400967432152313	-0.2383060162952453	0	-0.3400967432152313	-0.2383060162952453
0.8	0	-0.4571901132052675	-0.3739424577941992	0	-0.4571901132052675	-0.3739424577941992
0.8166666666666667	0	-0.5634616303615684	-0.4815744958079119	0	-0.5634616303615684	-0.4815744958079119
0.8333333333333334	0	-0.66085626419391	-0.5694957586805869	0	-0.66085626419391	-0.5694957586805869
0.85	0	-0.7376858797713937	-0.6366983296729103	0	-0.7376858797713937	-0.6366983296729103
0.8666666666666667	0	-0.7852429724592072	-0.6782321970081668	0	-0.7852429724592072	-0.6782321970081668
