roll	pitch	yaw	x	y	z
0.15	0	6.361119692635267e-15	1.272223938527053e-14	0	6.361119692635267e-15	1.272223938527053e-14
0.1666666666666667	0	-0.03515058570182576	0.09445446941786027	0	-0.03515058570182576	0.09445446941786027
0.1833333333333333	0	-0.02350444340127703	0.1538869076381424	0	-0.02350444340127703	0.1538869076381424
0.2	0	-0.02417254219793002	0.1146954699497826	0	-0.02417254219793002	0.1146954699497826
0.2166666666666667	0	0.02155692302381712	0.04013761540845895	0	0.02155692302381712	0.04013761540845895
0.2333333333333333	0	0.2323573574273279	-0.03473604574690053	0	0.2323573574273279	-0.03473604574690053
0.25	0	0.7127309260780408	-0.08271243701940179	0	0.7127309260780408	-0.08271243701940179
0.2666666666666667	0	1.35949297422872	-0.1305930741823722	0	1.35949297422872	-0.1305930741823722
0.2833333333333333	0	1.979612103073924	-0.2238009610738496	0	1.979612103073924	-0.2238009610738496
0.3	0	2.527858417117959	-0.4215930770663592	0	2.527858417117959	-0.4215930770663592
0.3166666666666667	0	3.049069975098778	-0.6638280563996815	0	3.049069975098778	-0.6638280563996815
0.3333333333333333	0	3.483954147636673	-0.8197840866009727	0	3.483954147636673	-0.8197840866009727
0.35	0	3.869161626713129	-0.7969434465012457	0	3.869161626713129	-0.7969434465012457
0.3666666666666666	0	4.1657612529473	-0.6891827846494354	0	4.1657612529473	-0.6891827846494354
0.3833333333333334	0	4.202591005105018	-0.6436806198037748	0	4.202591005105018	-0.6436806198037748
0.4	0	3.836978117094489	-0.7250807069179848	0	3.836978117094489	-0.7250807069179848
0.4166666666666667	0	3.212769626823113	-0.8696599852175548	0	3.212769626823113	-0.8696599852175548
0.4333333333333333	0	2.588445398868295	-1.032656208381779	0	2.588445398868295	-1.032656208381779
0.45	0	2.027550706531329	-1.195351476113304	0	2.027550706531329	-1.195351476113304
0.4666666666666667	0	1.465624913226562	-1.376174607790481	0	1.465624913226562	-1.376174607790481
0.4833333333333333	0	0.9689000025003454	-1.585115006344031	0	0.9689000025003454	-1.585115006344031
0.5	0	0.5738116681589716	-1.805258276586135	0	0.5738116681589716	-1.805258276586135
0.5166666666666667	0	0.2427435315390015	-2.052238648822565	0	0.2427435315390015	-2.052238648822565
0.5333333333333333	0	-0.06748108263964625	-2.384616807959009	0	-0.06748108263964625	-2.384616807959009
0.55	0	-0.3758334606862255	-2.901028062796479	0	-0.3758334606862255	-2.901028062796479
0.5666666666666667	0	-0.6593567764894481	-3.501743166903839	0	-0.6593567764894481	-3.501743166903839
0.5833333333333334	0	-0.8996792656418157	-3.949873768649978	0	-0.8996792656418157	-3.949873768649978
0.6	0	-1.080562431552971	-4.126798079958063	0	-1.080562431552971	-4.126798079958063
0.6166666666666667	0	-1.221223866708133	-4.151933378230003	0	-1.221223866708133	-4.151933378230003
0.6333333333333333	0	-1.358212189777101	-4.14598086772804	0	-1.358212189777101	-4.14598086772804
0.65	0	-1.537695471997056	-4.132785314358583	0	-1.537695471997056	-4.132785314358583
0.6666666666666666	0	-1.713400697754639	-4.088507382175412	0	-1.713400697754639	-4.088507382175412
0.6833333333333333	0	-1.783787841915251	-4.062353268588198	0	-1.783787841915251	-4.062353268588198
0.7	0	-1.715847932433505	-4.11992506010048	0	-1.715847932433505	-4.11992506010048
0.7166666666666667	0	-1.542112460026008	-4.195003450802401	0	-1.542112460026008	-4.195003450802401
0.7333333333333333	0	-1.261100671441449	-4.140835069604988	0	-1.261100671441449	-4.140835069604988
0.75	0	-0.8243967283099365	-3.831006330650955	0	-0.8243967283099365	-3.831006330650955
0.7666666666666667	0	-0.2813036252259518	-3.395574303543945	0	-0.2813036252259518	-3.395574303543945
0.7833333333333333	0	0.2235981836422432	-3.070416174277298	0	0.2235981836422432	-3.070416174277298
0.8	0	0.6546811128947749	-2.937213052698437	0	0.6546811128947749	-2.937213052698437
0.8166666666666667	0	1.049379945587766	-2.91113197767097	0	1.049379945587766	-2.91113197767097
0.8333333333333334	0	1.37377529714881	-2.975396858300916	0	1.37377529714881	-2.975396858300916
0.85	0	1.614051888224555	-3.164019025507425	0	1.614051888224555	-3.164019025507425
0.8666666666666667	0	1.785480865210776	-3.441720567645694	0	1.785480865210776	-3.441720567645694
0.8833333333333333	0	1.897359521667044	-3.688142207040664	0	1.897359521667044	-3.688142207040664
0.9	0	1.928169188829888	-3.875264139916258	0	1.928169188829888	-3.875264139916258
0.9166666666666666	0	1.898331131682611	-4.032041600187998	0	1.898331131682611	-4.032041600187998
0.9333333333333333	0	1.878650179512793	-4.124520559555847	0	1.878650179512793	-4.124520559555847
0.95	0	1.896322113786221	-4.129361505400746	0	1.896322113786221	-4.129361505400746
0.9666666666666667	0	1.923777628973662	-4.070175212672173	0	1.923777628973662	-4.070175212672173
0.9833333333333333	0	1.949590409524292	-3.983324992771053	0	1.949590409524292	-3.983324992771053
1	0	1.976296521253204	-3.865068802909769	0	1.976296521253204	-3.865068802909769
1.016666666666667	0	2.001154120055145	-3.71925799988402	0	2.001154120055145	-3.71925799988402
1.033333333333333	0	2.004381911208592	-3.592739658967848	0	2.004381911208592	-3.592739658967848
1.05	0	1.950585266631868	-3.516595405028038	0	1.950585266631868	-3.516595405028038
