roll	pitch	yaw	x	y	z
0.15	0	2.29844876707268e-16	7.951375826654154e-16	0	2.29844876707268e-16	7.951375826654154e-16
0.1666666666666667	0	-0.01295233985654503	0.1520097930023417	0	-0.01295233985654503	0.1520097930023417
0.1833333333333333	0	-0.05761890608234885	0.3256238051745749	0	-0.05761890608234885	0.3256238051745749
0.2	0	-0.1403407224415938	0.509540163936223	0	-0.1403407224415938	0.509540163936223
0.2166666666666667	0	-0.2544558237284431	0.7152830564473632	0	-0.2544558237284431	0.7152830564473632
0.2333333333333333	0	-0.3841105160276801	0.9778827560915102	0	-0.3841105160276801	0.9778827560915102
0.25	0	-0.5344899550163463	1.316071309435764	0	-0.5344899550163463	1.316071309435764
0.2666666666666667	0	-0.6995249791483235	1.711836826848921	0	-0.6995249791483235	1.711836826848921
0.2833333333333333	0	-0.8470040328900768	2.145550053212998	0	-0.8470040328900768	2.145550053212998
0.3	0	-0.9597914525960056	2.650464116290712	0	-0.9597914525960056	2.650464116290712
0.3166666666666667	0	-1.05387575152667	3.193840931647332	0	-1.05387575152667	3.193840931647332
0.3333333333333333	0	-1.146878657758729	3.656349777551844	0	-1.146878657758729	3.656349777551844
0.35	0	-1.222652752244726	4.000313186710494	0	-1.222652752244726	4.000313186710494
0.3666666666666666	0	-1.299171245270894	4.262131710260418	0	-1.299171245270894	4.262131710260418
0.3833333333333334	0	-1.445822545086383	4.432887383653813	0	-1.445822545086383	4.432887383653813
0.4	0	-1.699533351973952	4.489395215808318	0	-1.699533351973952	4.489395215808318
0.4166666666666667	0	-2.024157453436727	4.454006612310966	0	-2.024157453436727	4.454006612310966
0.4333333333333333	0	-2.379433175604538	4.386317894863834	0	-2.379433175604538	4.386317894863834
0.45	0	-2.763406523128622	4.295065788211594	0	-2.763406523128622	4.295065788211594
0.4666666666666667	0	-3.178562421550559	4.170898543648322	0	-3.178562421550559	4.170898543648322
0.4833333333333333	0	-3.58928659433924	4.047144538890446	0	-3.58928659433924	4.047144538890446
0.5	0	-3.980663091441385	3.941650285747519	0	-3.980663091441385	3.941650285747519
0.5166666666666667	0	-4.368233388116035	3.836629280515901	0	-4.368233388116035	3.836629280515901
0.5333333333333333	0	-4.763122613008676	3.712361312198921	0	-4.763122613008676	3.712361312198921
0.55	0	-5.167080922474089	3.556265452394794	0	-5.167080922474089	3.556265452394794
0.5666666666666667	0	-5.578993501176351	3.380295903845765	0	-5.578993501176351	3.380295903845765
0.5833333333333334	0	-6.005118588369648	3.201892499151691	0	-6.005118588369648	3.201892499151691
0.6	0	-6.446234989621425	3.026383440900481	0	-6.446234989621425	3.026383440900481
0.6166666666666667	0	-6.90155653720008	2.848425233365091	0	-6.90155653720008	2.848425233365091
0.6333333333333333	0	-7.375283972097725	2.669836942295255	0	-7.375283972097725	2.669836942295255
0.65	0	-7.863916863667392	2.489548454188751	0	-7.863916863667392	2.489548454188751
0.6666666666666666	0	-8.371174067164102	2.308206688842646	0	-8.371174067164102	2.308206688842646
0.6833333333333333	0	-8.910682283705935	2.131202487553707	0	-8.910682283705935	2.131202487553707
0.7	0	-9.495885711782524	1.953486931670499	0	-9.495885711782524	1.953486931670499
0.7166666666666667	0	-10.11354510343783	1.779755191690408	0	-10.11354510343783	1.779755191690408
0.7333333333333333	0	-10.73866263524323	1.628166470178716	0	-10.73866263524323	1.628166470178716
0.75	0	-11.36685350171198	1.508274109666043	0	-11.36685350171198	1.508274109666043
0.7666666666666667	0	-12.00127825701627	1.411877870029999	0	-12.00127825701627	1.411877870029999
0.7833333333333333	0	-12.62849506296331	1.33040098884794	0	-12.62849506296331	1.33040098884794
0.8	0	-13.24167403492281	1.266843349079504	0	-13.24167403492281	1.266843349079504
0.8166666666666667	0	-13.84703906326338	1.218985499723276	0	-13.84703906326338	1.218985499723276
