roll	pitch	yaw	x	y	z
0.15	0	5.267797029711928e-15	6.460504841722411e-15	0	5.267797029711928e-15	6.460504841722411e-15
0.1666666666666667	0	0.442299042271123	-0.5126313210526066	0	0.442299042271123	-0.5126313210526066
0.1833333333333333	0	0.8689207266165037	-0.9111428954735882	0	0.8689207266165037	-0.9111428954735882
0.2	0	1.244043405724279	-1.126219064091927	0	1.244043405724279	-1.126219064091927
0.2166666666666667	0	1.605059678085976	-1.227983233316764	0	1.605059678085976	-1.227983233316764
0.2333333333333333	0	1.936136633615972	-1.319612578909849	0	1.936136633615972	-1.319612578909849
0.25	0	2.240856737159387	-1.47008756299249	0	2.240856737159387	-1.47008756299249
0.2666666666666667	0	2.51447323771232	-1.610520045720211	0	2.51447323771232	-1.610520045720211
0.2833333333333333	0	2.726970264882196	-1.637286641879649	0	2.726970264882196	-1.637286641879649
0.3	0	2.866317126011309	-1.487071087244779	0	2.866317126011309	-1.487071087244779
0.3166666666666667	0	2.946486032078208	-1.222445574010222	0	2.946486032078208	-1.222445574010222
0.3333333333333333	0	2.97878683263698	-0.9270351694148387	0	2.97878683263698	-0.9270351694148387
0.35	0	2.96195743757638	-0.6038469117308694	0	2.96195743757638	-0.6038469117308694
0.3666666666666666	0	2.898213662781927	-0.2493792893287239	0	2.898213662781927	-0.2493792893287239
0.3833333333333334	0	2.801840469590204	0.059420510304379	0	2.801840469590204	0.059420510304379
0.4	0	2.673251964255634	0.294392839735194	0	2.673251964255634	0.294392839735194
0.4166666666666667	0	2.510561753944304	0.4822636821042003	0	2.510561753944304	0.4822636821042003
0.4333333333333333	0	2.322617180764447	0.6273989835177964	0	2.322617180764447	0.6273989835177964
0.45	0	2.112924129236346	0.725181997975894	0	2.112924129236346	0.725181997975894
0.4666666666666667	0	1.876806271560278	0.7800953968849056	0	1.876806271560278	0.7800953968849056
0.4833333333333333	0	1.612868153327723	0.8096661952874669	0	1.612868153327723	0.8096661952874669
0.5	0	1.321956617469844	0.8195756336900748	0	1.321956617469844	0.8195756336900748
0.5166666666666667	0	1.003552677502221	0.8040939043871977	0	1.003552677502221	0.8040939043871977
0.5333333333333333	0	0.6554812142187638	0.7659113242635469	0	0.6554812142187638	0.7659113242635469
0.55	0	0.2817061149140334	0.6907798569858805	0	0.2817061149140334	0.6907798569858805
0.5666666666666667	0	-0.1212061023276241	0.5923556363736087	0	-0.1212061023276241	0.5923556363736087
0.5833333333333334	0	-0.5675758215803017	0.5137684779266936	0	-0.5675758215803017	0.5137684779266936
0.6	0	-1.080014418960768	0.4744300420862652	0	-1.080014418960768	0.4744300420862652
0.6166666666666667	0	-1.63667944883778	0.4549962573230972	0	-1.63667944883778	0.4549962573230972
0.6333333333333333	0	-2.184940565721741	0.4387028733845557	0	-2.184940565721741	0.4387028733845557
0.65	0	-2.715893218000395	0.4156046993806742	0	-2.715893218000395	0.4156046993806742
0.6666666666666666	0	-3.238048424236969	0.3958552159742904	0	-3.238048424236969	0.3958552159742904
0.6833333333333333	0	-3.724738434938409	0.3921689613892849	0	-3.724738434938409	0.3921689613892849
0.7	0	-4.156776182480279	0.4063251520403119	0	-4.156776182480279	0.4063251520403119
0.7166666666666667	0	-4.553254889201677	0.4367515158037782	0	-4.553254889201677	0.4367515158037782
0.7333333333333333	0	-4.945244675667006	0.4924831990582874	0	-4.945244675667006	0.4924831990582874
0.75	0	-5.342506580981742	0.6016095888316089	0	-5.342506580981742	0.6016095888316089
0.7666666666666667	0	-5.735328380391134	0.7363163133219741	0	-5.735328380391134	0.7363163133219741
0.7833333333333333	0	-6.125689409631903	0.8204901663294653	0	-6.125689409631903	0.8204901663294653
0.8	0	-6.524802610747217	0.814645233473271	0	-6.524802610747217	0.814645233473271
0.8166666666666667	0	-6.922025406873024	0.7575913613997858	0	-6.922025406873024	0.7575913613997858
0.8333333333333334	0	-7.2865395013296	0.6895862102857278	0	-7.2865395013296	0.6895862102857278
0.85	0	-7.614496405374993	0.6252356522823921	0	-7.614496405374993	0.6252356522823921
0.8666666666666667	0	-7.909525323076963	0.5497973501160556	0	-7.909525323076963	0.5497973501160556
0.8833333333333333	0	-8.15200292810035	0.4599685918115473	0	-8.15200292810035	0.4599685918115473
0.9	0	-8.329187800755516	0.3498753163712216	0	-8.329187800755516	0.3498753163712216
0.9166666666666666	0	-8.454209465229923	0.2254705351107162	0	-8.454209465229923	0.2254705351107162
0.9333333333333333	0	-8.546639054587619	0.10103155214364	0	-8.546639054587619	0.10103155214364
0.95	0	-8.610565495195333	-0.02625117064578841	0	-8.610565495195333	-0.02625117064578841
0.9666666666666667	0	-8.642206002314385	-0.1535218429422995	0	-8.642206002314385	-0.1535218429422995
0.9833333333333333	0	-8.649111737458952	-0.2579685540631944	0	-8.649111737458952	-0.2579685540631944
1	0	-8.626183728853228	-0.3322662335846589	0	-8.626183728853228	-0.3322662335846589
1.016666666666667	0	-8.578636481577707	-0.3837828025024237	0	-8.578636481577707	-0.3837828025024237
1.033333333333333	0	-8.530328053271973	-0.4137559301676523	0	-8.530328053271973	-0.4137559301676523
1.05	0	-8.495739355489389	-0.4194189529617551	0	-8.495739355489389	-0.4194189529617551
1.066666666666667	0	-8.461050455916125	-0.403755081988483	0	-8.461050455916125	-0.403755081988483
1.083333333333333	0	-8.406274205345131	-0.3765483647549672	0	-8.406274205345131	-0.3765483647549672
1.1	0	-8.31848888575025	-0.3530819453909277	0	-8.31848888575025	-0.3530819453909277
1.116666666666667	0	-8.210293334968936	-0.3180864116156528	0	-8.210293334968936	-0.3180864116156528
1.133333333333333	0	-8.100951753083816	-0.2349083216287893	0	-8.100951753083816	-0.2349083216287893
1.15	0	-7.992418749216497	-0.08597213082302524	0	-7.992418749216497	-0.08597213082302524
1.166666666666667	0	-7.882866068131312	0.1106655332413844	0	-7.882866068131312	0.1106655332413844
1.183333333333333	0	-7.785825292773165	0.3385493386895879	0	-7.785825292773165	0.3385493386895879
1.2	0	-7.711273802942886	0.600285290136628	0	-7.711273802942886	0.600285290136628
1.216666666666667	0	-7.648589879138825	0.8936003604362002	0	-7.648589879138825	0.8936003604362002
1.233333333333333	0	-7.581272292051139	1.194087953343136	0	-7.581272292051139	1.194087953343136
1.25	0	-7.505895015981732	1.50299775214189	0	-7.505895015981732	1.50299775214189
1.266666666666667	0	-7.425631982576786	1.819176328683572	0	-7.425631982576786	1.819176328683572
1.283333333333333	0	-7.335045665594209	2.114415440811065	0	-7.335045665594209	2.114415440811065
1.3	0	-7.233991158768587	2.364523830335867	0	-7.233991158768587	2.364523830335867
1.316666666666667	0	-7.122794593818283	2.593658043158961	0	-7.122794593818283	2.593658043158961
1.333333333333333	0	-6.995738589146753	2.845888257568628	0	-6.995738589146753	2.845888257568628
1.35	0	-6.865683143761569	3.160224772296437	0	-6.865683143761569	3.160224772296437
1.366666666666667	0	-6.719803497557758	3.497444985516676	0	-6.719803497557758	3.497444985516676
1.383333333333333	0	-6.51411860203428	3.784817973074694	0	-6.51411860203428	3.784817973074694
1.4	0	-6.228848491243691	4.000163455409435	0	-6.228848491243691	4.000163455409435
1.416666666666667	0	-5.884309210890464	4.165096791322887	0	-5.884309210890464	4.165096791322887
1.433333333333333	0	-5.49707535062042	4.270899019542685	0	-5.49707535062042	4.270899019542685
1.45	0	-5.06768156539566	4.313462205009724	0	-5.06768156539566	4.313462205009724
1.466666666666667	0	-4.594432430355676	4.298255438165879	0	-4.594432430355676	4.298255438165879
1.483333333333333	0	-4.089877937805594	4.230126025355896	0	-4.089877937805594	4.230126025355896
1.5	0	-3.518230647185335	4.109815224537006	0	-3.518230647185335	4.109815224537006
1.516666666666667	0	-2.913797715284953	3.938036202194927	0	-2.913797715284953	3.938036202194927
1.533333333333333	0	-2.394347943916802	3.720035709775115	0	-2.394347943916802	3.720035709775115
1.55	0	-1.997447893410575	3.451799405833227	0	-1.997447893410575	3.451799405833227
1.566666666666667	0	-1.685488253163046	3.137809687180393	0	-1.685488253163046	3.137809687180393
1.583333333333333	0	-1.463775797615187	2.79604720900536	0	-1.463775797615187	2.79604720900536
1.6	0	-1.324172736938025	2.414538777337802	0	-1.324172736938025	2.414538777337802
1.616666666666667	0	-1.275041924276615	2.005159561737448	0	-1.275041924276615	2.005159561737448
1.633333333333333	0	-1.346293383115363	1.620589324442255	0	-1.346293383115363	1.620589324442255
1.65	0	-1.57518221452811	1.266822826089152	0	-1.57518221452811	1.266822826089152
1.666666666666667	0	-1.925994002384091	0.9359284481711505	0	-1.925994002384091	0.9359284481711505
1.683333333333333	0	-2.320170868733373	0.6595552513734182	0	-2.320170868733373	0.6595552513734182
1.7	0	-2.769010747649443	0.456059456286602	0	-2.769010747649443	0.456059456286602
1.716666666666667	0	-3.261382777125314	0.30659988890012	0	-3.261382777125314	0.30659988890012
1.733333333333333	0	-3.683861201560177	0.1880467936546877	0	-3.683861201560177	0.1880467936546877
1.75	0	-3.986780291941309	0.08930445832501732	0	-3.986780291941309	0.08930445832501732
1.766666666666667	0	-4.219633913519834	0.02178939549263426	0	-4.219633913519834	0.02178939549263426
1.783333333333333	0	-4.417859470803204	-0.003124161258914349	0	-4.417859470803204	-0.003124161258914349
1.8	0	-4.604480409274727	0.02785854240637242	0	-4.604480409274727	0.02785854240637242
1.816666666666667	0	-4.75606706154967	0.101858521320259	0	-4.75606706154967	0.101858521320259
1.833333333333333	0	-4.840072922214445	0.1905225533843851	0	-4.840072922214445	0.1905225533843851
1.85	0	-4.809284904307225	0.2930778910716079	0	-4.809284904307225	0.2930778910716079
1.866666666666667	0	-4.711067205463232	0.4100342870247475	0	-4.711067205463232	0.4100342870247475
1.883333333333333	0	-4.653684133521224	0.5147921182622053	0	-4.653684133521224	0.5147921182622053
1.9	0	-4.674677293237716	0.6139367858566507	0	-4.674677293237716	0.6139367858566507
1.916666666666667	0	-4.736830577740756	0.7007811624731266	0	-4.736830577740756	0.7007811624731266
1.933333333333333	0	-4.836346944546606	0.7300991283797043	0	-4.836346944546606	0.7300991283797043
1.95	0	-4.976116698993046	0.6735976448759065	0	-4.976116698993046	0.6735976448759065
