roll	pitch	yaw	x	y	z
0.15	0	-6.957466747964314e-16	-3.975697861511329e-16	0	-6.957466747964314e-16	-3.975697861511329e-16
0.1666666666666667	0	-0.0475847795682544	0.2988667865892898	0	-0.0475847795682544	0.2988667865892898
0.1833333333333333	0	-0.1789767371997291	0.3642640363357936	0	-0.1789767371997291	0.3642640363357936
0.2	0	-0.4208111567703186	-0.02917898851410083	0	-0.4208111567703186	-0.02917898851410083
0.2166666666666667	0	-0.7428561153103188	-0.655557061796333	0	-0.7428561153103188	-0.655557061796333
0.2333333333333333	0	-1.095749251675993	-1.119026587423383	0	-1.095749251675993	-1.119026587423383
0.25	0	-1.500147279334414	-1.268152002330439	0	-1.500147279334414	-1.268152002330439
0.2666666666666667	0	-1.937331255009796	-1.253994926355628	0	-1.937331255009796	-1.253994926355628
0.2833333333333333	0	-2.302517123621288	-1.132915755780957	0	-2.302517123621288	-1.132915755780957
0.3	0	-2.537226650270229	-0.8624223135062625	0	-2.537226650270229	-0.8624223135062625
0.3166666666666667	0	-2.70039835858274	-0.4849255976139282	0	-2.70039835858274	-0.4849255976139282
0.3333333333333333	0	-2.862588328482846	-0.1845836632367024	0	-2.862588328482846	-0.1845836632367024
0.35	0	-3.043855026142544	-0.01939073819383941	0	-3.043855026142544	-0.01939073819383941
0.3666666666666666	0	-3.223459568487835	0.06847076003101993	0	-3.223459568487835	0.06847076003101993
0.3833333333333334	0	-3.409590858631406	0.06914662651914805	0	-3.409590858631406	0.06914662651914805
0.4	0	-3.601670655799057	-0.04063778297499621	0	-3.601670655799057	-0.04063778297499621
0.4166666666666667	0	-3.801229849725881	-0.238680846786955	0	-3.801229849725881	-0.238680846786955
0.4333333333333333	0	-4.020993112987957	-0.4671100619681916	0	-4.020993112987957	-0.4671100619681916
0.45	0	-4.273450176029601	-0.75169159291981	0	-4.273450176029601	-0.75169159291981
0.4666666666666667	0	-4.547120939365572	-1.067723658061684	0	-4.547120939365572	-1.067723658061684
0.4833333333333333	0	-4.818045401409176	-1.279618375868345	0	-4.818045401409176	-1.279618375868345
0.5	0	-5.064571937683038	-1.285525719545733	0	-5.064571937683038	-1.285525719545733
0.5166666666666667	0	-5.306590927926631	-1.18532204316049	0	-5.306590927926631	-1.18532204316049
0.5333333333333333	0	-5.582103556617726	-1.147415466042699	0	-5.582103556617726	-1.147415466042699
0.55	0	-5.917146003832472	-1.229362150861686	0	-5.917146003832472	-1.229362150861686
0.5666666666666667	0	-6.287527493915313	-1.375445455988235	0	-6.287527493915313	-1.375445455988235
0.5833333333333334	0	-6.656711227858191	-1.586105540280794	0	-6.656711227858191	-1.586105540280794
0.6	0	-7.020182299802618	-1.924463492622407	0	-7.020182299802618	-1.924463492622407
0.6166666666666667	0	-7.381579423496957	-2.328146975401896	0	-7.381579423496957	-2.328146975401896
0.6333333333333333	0	-7.716702625823493	-2.607532204205101	0	-7.716702625823493	-2.607532204205101
0.65	0	-8.018307569096892	-2.688964562258457	0	-8.018307569096892	-2.688964562258457
0.6666666666666666	0	-8.293253466411191	-2.64466863356831	0	-8.293253466411191	-2.64466863356831
0.6833333333333333	0	-8.540018302647935	-2.504839387265178	0	-8.540018302647935	-2.504839387265178
0.7	0	-8.740844982085614	-2.243953544773424	0	-8.740844982085614	-2.243953544773424
0.7166666666666667	0	-8.91212606397313	-1.886107339920741	0	-8.91212606397313	-1.886107339920741
0.7333333333333333	0	-9.103593804432453	-1.535952536929706	0	-9.103593804432453	-1.535952536929706
0.75	0	-9.30983709410995	-1.166807405857904	0	-9.30983709410995	-1.166807405857904
0.7666666666666667	0	-9.536003230417187	-0.8046469413705153	0	-9.536003230417187	-0.8046469413705153
0.7833333333333333	0	-9.852114624871803	-0.6370538076525809	0	-9.852114624871803	-0.6370538076525809
0.8	0	-10.3142715559728	-0.8002613758341055	0	-10.3142715559728	-0.8002613758341055
0.8166666666666667	0	-10.86929781830518	-1.163247289464702	0	-10.86929781830518	-1.163247289464702
0.8333333333333334	0	-11.42420812184156	-1.512499236504474	0	-11.42420812184156	-1.512499236504474
0.85	0	-11.96720696142104	-1.797195070862918	0	-11.96720696142104	-1.797195070862918
0.8666666666666667	0	-12.5099228324926	-2.067394728778097	0	-12.5099228324926	-2.067394728778097
0.8833333333333333	0	-12.99291037684034	-2.256789736019075	0	-12.99291037684034	-2.256789736019075
0.9	0	-13.38878497220875	-2.342012891389129	0	-13.38878497220875	-2.342012891389129
0.9166666666666666	0	-13.72413977451852	-2.34404438963446	0	-13.72413977451852	-2.34404438963446
0.9333333333333333	0	-14.01987262095494	-2.261375592100193	0	-14.01987262095494	-2.261375592100193
0.95	0	-14.27845711484132	-2.057270153405943	0	-14.27845711484132	-2.057270153405943
0.9666666666666667	0	-14.49617576952317	-1.766890461507012	0	-14.49617576952317	-1.766890461507012
0.9833333333333333	0	-14.68444640678292	-1.496880274430183	0	-14.68444640678292	-1.496880274430183
1	0	-14.83936162795354	-1.276419838930015	0	-14.83936162795354	-1.276419838930015
1.016666666666667	0	-14.96546532801544	-1.076744762537954	0	-14.96546532801544	-1.076744762537954
1.033333333333333	0	-15.08828482348773	-0.9193080101197395	0	-15.08828482348773	-0.9193080101197395
1.05	0	-15.20671781340695	-0.8022250720335942	0	-15.20671781340695	-0.8022250720335942
1.066666666666667	0	-15.32244038628424	-0.7276986947854409	0	-15.32244038628424	-0.7276986947854409
1.083333333333333	0	-15.46480589344315	-0.7226099176110656	0	-15.46480589344315	-0.7226099176110656
1.1	0	-15.66515638474081	-0.8313970000562634	0	-15.66515638474081	-0.8313970000562634
1.116666666666667	0	-15.89260552364474	-1.010334593726786	0	-15.89260552364474	-1.010334593726786
1.133333333333333	0	-16.08472267632357	-1.154741877682839	0	-16.08472267632357	-1.154741877682839
1.15	0	-16.19528766255236	-1.185681393608826	0	-16.19528766255236	-1.185681393608826
1.166666666666667	0	-16.27066778793671	-1.181540356276251	0	-16.27066778793671	-1.181540356276251
1.183333333333333	0	-16.38605162033553	-1.272240134890028	0	-16.38605162033553	-1.272240134890028
1.2	0	-16.57715642650797	-1.537300976180502	0	-16.57715642650797	-1.537300976180502
1.216666666666667	0	-16.80845050166692	-1.89798224435189	0	-16.80845050166692	-1.89798224435189
1.233333333333333	0	-17.05017457534343	-2.248562033537244	0	-17.05017457534343	-2.248562033537244
1.25	0	-17.31041808785233	-2.584544789882808	0	-17.31041808785233	-2.584544789882808
1.266666666666667	0	-17.58107309775639	-2.910216298018701	0	-17.58107309775639	-2.910216298018701
1.283333333333333	0	-17.80762253972152	-3.131743071726642	0	-17.80762253972152	-3.131743071726642
1.3	0	-17.9791403943223	-3.207003018940403	0	-17.9791403943223	-3.207003018940403
1.316666666666667	0	-18.10670627501579	-3.177446104067858	0	-18.10670627501579	-3.177446104067858
1.333333333333333	0	-18.17027656442552	-3.075475392254636	0	-18.17027656442552	-3.075475392254636
1.35	0	-18.13679921489236	-2.890553885823407	0	-18.13679921489236	-2.890553885823407
1.366666666666667	0	-18.03909152418504	-2.633337189231558	0	-18.03909152418504	-2.633337189231558
